from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,to_method_cat,to_data_cat,to_rq_cat
https://openalex.org/W4401845594,https://openalex.org/W2512952691,1,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4401871424,https://openalex.org/W2512952691,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4406103194,https://openalex.org/W2512952691,1,Linked Administrative Data,Rank‐based Measures,Measurement and Methodological Advances,2025,Rank‐based Measures,No dataset,Measurement and Methodological Advances,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Linked Administrative Data,Rank‐based Measures,Measurement and Methodological Advances,2025,Rank‐based Measures,No dataset,Measurement and Methodological Advances,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Rank‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4289222991,https://openalex.org/W2544001857,1,Big Data,Others,Empirical Estimates and Determinants,2022,Absolute Mobility Measures,Big Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Big Data,Others,Empirical Estimates and Determinants,2022,Absolute Mobility Measures,Big Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W4280580662,https://openalex.org/W2544001857,1,No dataset,Regression‐based Measures,Theoretical and Structural Models,2022,Regression‐based Measures,No dataset,Theoretical and Structural Models,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,No dataset,Regression‐based Measures,Theoretical and Structural Models,2022,Regression‐based Measures,No dataset,Theoretical and Structural Models,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W2920476039,https://openalex.org/W2544001857,1,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2019,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts",Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2019,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts",Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W2938378096,https://openalex.org/W2544001857,1,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2019,Decomposition / Structural Approaches,No dataset,"Policy, Institutional, and Geographic Impacts",Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2019,Decomposition / Structural Approaches,No dataset,"Policy, Institutional, and Geographic Impacts",Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W2947666646,https://openalex.org/W2544001857,1,Administrative/Registry Data,Others,"Policy, Institutional, and Geographic Impacts",2019,Others,Administrative/Registry Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Others,"Policy, Institutional, and Geographic Impacts",2019,Others,Administrative/Registry Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W3022704615,https://openalex.org/W2544001857,1,No dataset,Absolute Mobility Measures,Empirical Estimates and Determinants,2020,Absolute Mobility Measures,No dataset,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,No dataset,Absolute Mobility Measures,Empirical Estimates and Determinants,2020,Absolute Mobility Measures,No dataset,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W3039606322,https://openalex.org/W2544001857,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2020,Regression‐based Measures,National Survey Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2020,Regression‐based Measures,National Survey Data,Intergenerational Wealth Mobility and Inheritance,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W3123816425,https://openalex.org/W2544001857,1,Administrative/Registry Data,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2019,Transition Matrix / Probability Measures,Linked Administrative Data,"Demographic Differences in Mobility (Race, Gender, etc.)",Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2019,Transition Matrix / Probability Measures,Linked Administrative Data,"Demographic Differences in Mobility (Race, Gender, etc.)",Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W3124550008,https://openalex.org/W2544001857,1,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2019,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts",Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2019,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts",Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W3124992314,https://openalex.org/W2544001857,1,Administrative/Registry Data,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2019,Decomposition / Structural Approaches,Linked Administrative Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2019,Decomposition / Structural Approaches,Linked Administrative Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W3176622639,https://openalex.org/W2544001857,1,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2021,Rank‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2021,Rank‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W3181973673,https://openalex.org/W2544001857,1,Linked Administrative Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2021,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Linked Administrative Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2021,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W3197901707,https://openalex.org/W2544001857,1,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2021,Regression‐based Measures,Opportunity Atlas,"Policy, Institutional, and Geographic Impacts",Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2021,Regression‐based Measures,Opportunity Atlas,"Policy, Institutional, and Geographic Impacts",Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
https://openalex.org/W3204735205,https://openalex.org/W2544001857,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Regression‐based Measures,Linked Administrative Data,"Policy, Institutional, and Geographic Impacts"
