to_year,from_type,from_val,to_type,to_val,source,weight
2020,Measure,Regression‐based Measures,DataType,Others_DataType,citation,1
2020,Measure,Regression‐based Measures,Measure,Transition Matrix / Probability Measures,citation,1
2020,Measure,Regression‐based Measures,DataType,International Panel Data,citation,1
2020,Measure,Regression‐based Measures,DataType,Opportunity Atlas,citation,1
2020,DataType,University/Institution Data,DataType,Linked Administrative Data,citation,1
2020,DataType,University/Institution Data,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2020,DataType,University/Institution Data,Measure,Decomposition / Structural Approaches,citation,1
2020,DataType,University/Institution Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2020,DataType,University/Institution Data,Measure,Regression‐based Measures,citation,1
2020,DataType,University/Institution Data,DataType,Administrative/Registry Data,citation,1
2020,DataType,No dataset,Measure,Absolute Mobility Measures,citation,1
2020,DataType,No dataset,RqType,Empirical Estimates and Determinants,citation,1
2020,DataType,No dataset,DataType,Administrative/Registry Data,citation,1
2020,DataType,No dataset,DataType,Linked Administrative Data,citation,1
2020,DataType,No dataset,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2020,DataType,No dataset,Measure,Decomposition / Structural Approaches,citation,1
2020,DataType,No dataset,DataType,Others_DataType,citation,1
2020,DataType,No dataset,Measure,Non‐parametric Approaches,citation,1
2020,RqType,Empirical Estimates and Determinants,Measure,Transition Matrix / Probability Measures,citation,1
2020,RqType,Empirical Estimates and Determinants,DataType,International Panel Data,citation,1
2020,RqType,Empirical Estimates and Determinants,Measure,Non‐parametric Approaches,citation,1
2020,RqType,Empirical Estimates and Determinants,Measure,Others_Measure,citation,1
2020,RqType,Empirical Estimates and Determinants,RqType,Theoretical and Structural Models,citation,1
2020,RqType,Empirical Estimates and Determinants,DataType,Opportunity Atlas,citation,1
2020,Measure,Transition Matrix / Probability Measures,Measure,Regression‐based Measures,citation,1
2020,Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,citation,1
2020,Measure,Transition Matrix / Probability Measures,DataType,Administrative/Registry Data,citation,1
2020,Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,citation,1
2020,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2020,Measure,Transition Matrix / Probability Measures,Measure,Decomposition / Structural Approaches,citation,1
2020,DataType,Panel/Longitudinal Surveys,DataType,No dataset,citation,1
2020,DataType,Panel/Longitudinal Surveys,Measure,Others_Measure,citation,1
2020,DataType,Panel/Longitudinal Surveys,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",citation,1
2020,DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,citation,1
2020,DataType,Panel/Longitudinal Surveys,DataType,Others_DataType,citation,1
2020,DataType,Panel/Longitudinal Surveys,Measure,Rank‐based Measures,citation,1
2020,DataType,Panel/Longitudinal Surveys,DataType,Administrative/Registry Data,citation,1
2020,RqType,Measurement and Methodological Advances,Measure,Rank‐based Measures,citation,1
2020,RqType,Measurement and Methodological Advances,DataType,Others_DataType,citation,1
2020,RqType,Measurement and Methodological Advances,DataType,Administrative/Registry Data,citation,1
2020,RqType,Measurement and Methodological Advances,DataType,National Survey Data,citation,1
2020,RqType,Measurement and Methodological Advances,RqType,Perceptions of Mobility and Attitudes,citation,1
2020,DataType,Others_DataType,RqType,Empirical Estimates and Determinants,citation,1
2020,DataType,Others_DataType,Measure,Rank‐based Measures,citation,1
2020,DataType,Others_DataType,Measure,Absolute Mobility Measures,citation,1
2020,DataType,Others_DataType,DataType,National Survey Data,citation,1
2020,DataType,Others_DataType,RqType,Perceptions of Mobility and Attitudes,citation,1
2020,DataType,Others_DataType,Measure,Regression‐based Measures,citation,1
2020,DataType,Others_DataType,RqType,Measurement and Methodological Advances,citation,1
2020,Measure,Others_Measure,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2020,Measure,Others_Measure,DataType,Others_DataType,citation,1
2020,Measure,Others_Measure,Measure,Non‐parametric Approaches,citation,1
2020,Measure,Others_Measure,DataType,Panel/Longitudinal Surveys,citation,1
2020,Measure,Others_Measure,RqType,Measurement and Methodological Advances,citation,1
2020,Measure,Others_Measure,Measure,Rank‐based Measures,citation,1
2020,Measure,Others_Measure,Measure,Regression‐based Measures,citation,1
2020,Measure,Others_Measure,RqType,Empirical Estimates and Determinants,citation,1
2020,Measure,Others_Measure,DataType,Administrative/Registry Data,citation,1
2020,RqType,Theoretical and Structural Models,RqType,Measurement and Methodological Advances,citation,1
2020,RqType,Theoretical and Structural Models,Measure,Absolute Mobility Measures,citation,1
2020,RqType,Theoretical and Structural Models,RqType,Empirical Estimates and Determinants,citation,1
2020,RqType,Theoretical and Structural Models,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2020,RqType,Theoretical and Structural Models,DataType,Administrative/Registry Data,citation,1
2020,RqType,Theoretical and Structural Models,DataType,Linked Administrative Data,citation,1
2020,RqType,Theoretical and Structural Models,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2020,RqType,Theoretical and Structural Models,Measure,Decomposition / Structural Approaches,citation,1
2020,DataType,National Survey Data,Measure,Regression‐based Measures,citation,1
2020,DataType,National Survey Data,DataType,Administrative/Registry Data,citation,1
2020,DataType,National Survey Data,Measure,Absolute Mobility Measures,citation,1
2020,DataType,National Survey Data,DataType,No dataset,citation,1
2020,DataType,Big Data,Measure,Absolute Mobility Measures,citation,1
2020,DataType,Big Data,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2020,DataType,Big Data,DataType,Opportunity Atlas,citation,1
2020,DataType,Administrative/Registry Data,Measure,Others_Measure,citation,1
2020,DataType,Administrative/Registry Data,DataType,Panel/Longitudinal Surveys,citation,1
2020,DataType,Administrative/Registry Data,Measure,Absolute Mobility Measures,citation,1
2020,DataType,Administrative/Registry Data,DataType,Others_DataType,citation,1
2020,DataType,Administrative/Registry Data,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2020,DataType,Administrative/Registry Data,RqType,Theoretical and Structural Models,citation,1
2020,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Others_Measure,citation,1
2021,Measure,Regression‐based Measures,Measure,Regression‐based Measures,citation,12
2021,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,citation,12
2021,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,citation,9
2021,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,citation,8
2021,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,citation,8
2021,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,citation,7
2021,DataType,Administrative/Registry Data,DataType,Panel/Longitudinal Surveys,citation,7
2021,Measure,Rank‐based Measures,Measure,Regression‐based Measures,citation,6
2021,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,citation,6
2021,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,6
2021,Measure,Absolute Mobility Measures,Measure,Absolute Mobility Measures,citation,5
2021,DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,citation,5
2021,Measure,Regression‐based Measures,Measure,Transition Matrix / Probability Measures,citation,5
2021,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,citation,5
2021,Measure,Rank‐based Measures,DataType,Panel/Longitudinal Surveys,citation,5
2021,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,4
2021,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Intergenerational Wealth Mobility and Inheritance,citation,4
2021,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Transition Matrix / Probability Measures,citation,4
2021,Measure,Regression‐based Measures,RqType,Measurement and Methodological Advances,citation,4
2021,Measure,Regression‐based Measures,RqType,"Policy, Institutional, and Geographic Impacts",citation,4
2021,RqType,Empirical Estimates and Determinants,RqType,Measurement and Methodological Advances,citation,4
2021,RqType,Empirical Estimates and Determinants,RqType,"Policy, Institutional, and Geographic Impacts",citation,3
2021,Measure,Transition Matrix / Probability Measures,Measure,Regression‐based Measures,citation,3
2021,Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,citation,3
2021,DataType,Panel/Longitudinal Surveys,DataType,Panel/Longitudinal Surveys,citation,3
2021,RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,citation,3
2021,RqType,Measurement and Methodological Advances,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2021,Measure,Rank‐based Measures,RqType,"Policy, Institutional, and Geographic Impacts",citation,3
2021,Measure,Rank‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2021,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2021,DataType,Administrative/Registry Data,Measure,Transition Matrix / Probability Measures,citation,3
2021,Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,citation,3
2021,Measure,Absolute Mobility Measures,RqType,Empirical Estimates and Determinants,citation,3
2021,DataType,Linked Administrative Data,DataType,Linked Administrative Data,citation,3
2021,DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,citation,3
2021,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,citation,3
2021,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,"Policy, Institutional, and Geographic Impacts",citation,3
2021,Measure,Absolute Mobility Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
2021,Measure,Absolute Mobility Measures,DataType,Panel/Longitudinal Surveys,citation,2
2021,DataType,Linked Administrative Data,DataType,Panel/Longitudinal Surveys,citation,2
2021,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Administrative/Registry Data,citation,2
2021,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,National Survey Data,citation,2
2021,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,citation,2
2021,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,citation,2
2021,Measure,Regression‐based Measures,Measure,Others_Measure,citation,2
2021,Measure,Regression‐based Measures,Measure,Rank‐based Measures,citation,2
2021,Measure,Regression‐based Measures,DataType,National Survey Data,citation,2
2021,Measure,Regression‐based Measures,Measure,Decomposition / Structural Approaches,citation,2
2021,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
2021,Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,citation,2
2021,Measure,Decomposition / Structural Approaches,Measure,Absolute Mobility Measures,citation,2
2021,Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,citation,2
2021,Measure,Rank‐based Measures,DataType,Linked Administrative Data,citation,2
2021,Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,citation,2
2021,Measure,Rank‐based Measures,Measure,Transition Matrix / Probability Measures,citation,2
2021,RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,citation,2
2021,RqType,Empirical Estimates and Determinants,RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
2021,RqType,Empirical Estimates and Determinants,Measure,Transition Matrix / Probability Measures,citation,2
2021,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
2021,Measure,Transition Matrix / Probability Measures,Measure,Transition Matrix / Probability Measures,citation,2
