year_val,from_type,from_val,to_type,to_val,source,weight
2023,Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,within,2
2023,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2023,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2023,Measure,Transition Matrix / Probability Measures,DataType,Panel/Longitudinal Surveys,within,2
2023,Measure,Rank‐based Measures,RqType,Measurement and Methodological Advances,within,2
2023,Measure,Rank‐based Measures,DataType,National Survey Data,within,2
2023,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Administrative/Registry Data,within,2
2023,RqType,Measurement and Methodological Advances,DataType,National Survey Data,within,1
2023,Measure,Regression‐based Measures,DataType,National Survey Data,within,1
2023,Measure,Absolute Mobility Measures,DataType,Administrative/Registry Data,within,1
2023,RqType,Measurement and Methodological Advances,DataType,Administrative/Registry Data,within,1
2023,Measure,Transition Matrix / Probability Measures,DataType,Administrative/Registry Data,within,1
2023,Measure,Absolute Mobility Measures,DataType,National Survey Data,within,1
2023,Measure,Multigenerational Measures,DataType,Linked Administrative Data,within,1
2023,Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,within,1
2023,Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,within,1
2023,DataType,No dataset,Measure,Decomposition / Structural Approaches,within,1
2023,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Decomposition / Structural Approaches,within,1
2023,Measure,Regression‐based Measures,Measure,Decomposition / Structural Approaches,within,1
2023,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,International Panel Data,within,1
2023,Measure,Regression‐based Measures,DataType,International Panel Data,within,1
2023,DataType,Others_DataType,RqType,Empirical Estimates and Determinants,within,1
2023,Measure,Others_Measure,RqType,Empirical Estimates and Determinants,within,1
2023,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",Measure,Rank‐based Measures,within,1
2023,DataType,Opportunity Atlas,Measure,Rank‐based Measures,within,1
2023,DataType,Linked Administrative Data,Measure,Multigenerational Measures,within,1
2023,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Multigenerational Measures,within,1
2023,Measure,Regression‐based Measures,Measure,Multigenerational Measures,within,1
2023,Measure,Regression‐based Measures,Measure,Transition Matrix / Probability Measures,within,1
2023,DataType,Linked Administrative Data,Measure,Transition Matrix / Probability Measures,within,1
2023,DataType,Administrative/Registry Data,Measure,Transition Matrix / Probability Measures,within,1
2023,DataType,No dataset,RqType,"Policy, Institutional, and Geographic Impacts",within,1
2023,Measure,Decomposition / Structural Approaches,RqType,"Policy, Institutional, and Geographic Impacts",within,1
2023,DataType,Opportunity Atlas,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",within,1
2023,Measure,Rank‐based Measures,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",within,1
2023,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",DataType,Opportunity Atlas,within,1
2023,Measure,Rank‐based Measures,DataType,Opportunity Atlas,within,1
2023,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Others_DataType,within,1
2023,Measure,Regression‐based Measures,DataType,Others_DataType,within,1
2023,RqType,Empirical Estimates and Determinants,DataType,Others_DataType,within,1
2023,Measure,Others_Measure,DataType,Others_DataType,within,1
2023,RqType,Empirical Estimates and Determinants,Measure,Others_Measure,within,1
2023,DataType,Others_DataType,Measure,Others_Measure,within,1
2023,RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,within,1
2023,DataType,National Survey Data,RqType,Measurement and Methodological Advances,within,1
2023,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,within,1
2023,Measure,Absolute Mobility Measures,RqType,Measurement and Methodological Advances,within,1
2023,DataType,Administrative/Registry Data,RqType,Measurement and Methodological Advances,within,1
2023,DataType,Others_DataType,Measure,Regression‐based Measures,within,1
2023,DataType,International Panel Data,Measure,Regression‐based Measures,within,1
2023,Measure,Decomposition / Structural Approaches,Measure,Regression‐based Measures,within,1
2023,Measure,Transition Matrix / Probability Measures,Measure,Regression‐based Measures,within,1
2023,Measure,Multigenerational Measures,Measure,Regression‐based Measures,within,1
2023,DataType,National Survey Data,Measure,Regression‐based Measures,within,1
2023,RqType,"Policy, Institutional, and Geographic Impacts",DataType,No dataset,within,1
2023,Measure,Decomposition / Structural Approaches,DataType,No dataset,within,1
2023,DataType,Others_DataType,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2023,DataType,International Panel Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2023,Measure,Multigenerational Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2023,DataType,National Survey Data,Measure,Absolute Mobility Measures,within,1
2023,RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,within,1
2023,DataType,Administrative/Registry Data,Measure,Absolute Mobility Measures,within,1
2023,DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,within,1
2024,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,within,11
2024,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,within,11
2024,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,9
2024,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,within,9
2024,Measure,Regression‐based Measures,DataType,Linked Administrative Data,within,6
2024,DataType,Linked Administrative Data,Measure,Regression‐based Measures,within,6
2024,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,within,6
2024,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,within,6
2024,DataType,National Survey Data,Measure,Regression‐based Measures,within,5
2024,Measure,Regression‐based Measures,DataType,National Survey Data,within,5
2024,RqType,Empirical Estimates and Determinants,DataType,Administrative/Registry Data,within,4
2024,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,within,4
2024,DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,within,4
2024,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Rank‐based Measures,within,4
2024,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,within,4
2024,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,within,4
2024,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,4
2024,Measure,Rank‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,4
2024,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,within,3
2024,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Regression‐based Measures,within,3
2024,DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,within,3
2024,Measure,Regression‐based Measures,RqType,"Policy, Institutional, and Geographic Impacts",within,3
2024,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,within,3
2024,DataType,Archival/Historical Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,3
2024,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,within,3
2024,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Archival/Historical Data,within,3
2024,Measure,Regression‐based Measures,DataType,Archival/Historical Data,within,2
2024,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,within,2
2024,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2024,Measure,Decomposition / Structural Approaches,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2024,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Decomposition / Structural Approaches,within,2
2024,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2024,DataType,National Survey Data,RqType,Intergenerational Wealth Mobility and Inheritance,within,2
2024,DataType,Archival/Historical Data,Measure,Regression‐based Measures,within,2
2024,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,National Survey Data,within,2
2024,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,within,2
2024,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Administrative/Registry Data,within,2
2024,Measure,Rank‐based Measures,DataType,Administrative/Registry Data,within,2
2024,Measure,Others_Measure,DataType,Panel/Longitudinal Surveys,within,2
2024,Measure,Absolute Mobility Measures,RqType,Measurement and Methodological Advances,within,2
2024,DataType,Linked Administrative Data,RqType,"Policy, Institutional, and Geographic Impacts",within,2
2024,Measure,Absolute Mobility Measures,DataType,Others_DataType,within,2
2024,RqType,Empirical Estimates and Determinants,DataType,Others_DataType,within,2
2024,DataType,Panel/Longitudinal Surveys,Measure,Others_Measure,within,2
2024,DataType,Administrative/Registry Data,Measure,Rank‐based Measures,within,2
2024,DataType,Linked Administrative Data,Measure,Rank‐based Measures,within,2
2024,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,within,2
2024,Measure,Rank‐based Measures,DataType,Linked Administrative Data,within,2
2024,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,No dataset,within,2
2024,Measure,Absolute Mobility Measures,RqType,Empirical Estimates and Determinants,within,2
2024,DataType,Others_DataType,RqType,Empirical Estimates and Determinants,within,2
2024,RqType,Measurement and Methodological Advances,Measure,Absolute Mobility Measures,within,2
2024,RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,within,2
2024,DataType,Others_DataType,Measure,Absolute Mobility Measures,within,2
2024,DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,within,1
2024,DataType,Administrative/Registry Data,Measure,Absolute Mobility Measures,within,1
2024,Measure,Rank‐based Measures,Measure,Absolute Mobility Measures,within,1
2024,Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,within,1
2024,RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,within,1
2024,DataType,National Survey Data,RqType,Empirical Estimates and Determinants,within,1
2024,DataType,International Panel Data,RqType,Empirical Estimates and Determinants,within,1
2024,Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,within,1
2024,DataType,Opportunity Atlas,RqType,Empirical Estimates and Determinants,within,1
2024,Measure,Others_Measure,RqType,Empirical Estimates and Determinants,within,1
2024,Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,within,1
2024,Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,within,1
2024,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Transition Matrix / Probability Measures,within,1
2024,DataType,No dataset,Measure,Transition Matrix / Probability Measures,within,1
2024,Measure,Multigenerational Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2024,Measure,Transition Matrix / Probability Measures,RqType,Intergenerational Wealth Mobility and Inheritance,within,1
2024,Measure,Regression‐based Measures,Measure,Rank‐based Measures,within,1
2024,DataType,National Survey Data,Measure,Rank‐based Measures,within,1
2024,Measure,Absolute Mobility Measures,Measure,Rank‐based Measures,within,1
2024,RqType,Measurement and Methodological Advances,Measure,Rank‐based Measures,within,1
2024,DataType,Others_DataType,Measure,Rank‐based Measures,within,1
2024,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",Measure,Rank‐based Measures,within,1
2024,RqType,Empirical Estimates and Determinants,Measure,Rank‐based Measures,within,1
2024,DataType,Panel/Longitudinal Surveys,Measure,Rank‐based Measures,within,1
