from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year
https://openalex.org/W4205552064,https://openalex.org/W2108734997,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4285249755,https://openalex.org/W2108734997,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2022,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4401871424,https://openalex.org/W2108734997,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2024,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4402066912,https://openalex.org/W2108734997,1,International Panel Data,Others,Empirical Estimates and Determinants,2024,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4402986304,https://openalex.org/W2108734997,1,Panel/Longitudinal Surveys,Others,Measurement and Methodological Advances,2024,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4403370613,https://openalex.org/W2108734997,1,Panel/Longitudinal Surveys,Others,Empirical Estimates and Determinants,2024,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4280580662,https://openalex.org/W2151222191,1,No dataset,Regression‐based Measures,Theoretical and Structural Models,2022,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4230700148,https://openalex.org/W2151222191,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4406632693,https://openalex.org/W2151222191,1,National Survey Data,Rank‐based Measures,Empirical Estimates and Determinants,2025,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2947666646,https://openalex.org/W2153943844,1,Administrative/Registry Data,Others,"Policy, Institutional, and Geographic Impacts",2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2014
https://openalex.org/W4393244952,https://openalex.org/W2155246844,1,Linked Administrative Data,Absolute Mobility Measures,Measurement and Methodological Advances,2024,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2613688294,https://openalex.org/W2155246844,1,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W4280580662,https://openalex.org/W2155246844,1,No dataset,Regression‐based Measures,Theoretical and Structural Models,2022,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W3143516863,https://openalex.org/W2155246844,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2021,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2546674699,https://openalex.org/W2155246844,1,No dataset,Non‐parametric Approaches,Measurement and Methodological Advances,2021,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W1984800654,https://openalex.org/W2155246844,1,Administrative/Registry Data,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2013,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2105584013,https://openalex.org/W2155246844,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2107393980,https://openalex.org/W2155246844,1,Panel/Longitudinal Surveys,Regression‐based Measures,Measurement and Methodological Advances,2016,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2122216841,https://openalex.org/W2155246844,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2013,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2184044297,https://openalex.org/W2155246844,1,Archival/Historical Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2208317766,https://openalex.org/W2155246844,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2210747677,https://openalex.org/W2155246844,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2017,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2291516288,https://openalex.org/W2155246844,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2016,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2298141770,https://openalex.org/W2155246844,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2495276003,https://openalex.org/W2155246844,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2016,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2595264819,https://openalex.org/W2155246844,1,Panel/Longitudinal Surveys,Non‐parametric Approaches,Intergenerational Wealth Mobility and Inheritance,2017,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2598656573,https://openalex.org/W2155246844,1,No dataset,Regression‐based Measures,Measurement and Methodological Advances,2016,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2756659966,https://openalex.org/W2155246844,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2761614070,https://openalex.org/W2155246844,1,Archival/Historical Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2017,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2766173862,https://openalex.org/W2155246844,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2017,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2772867153,https://openalex.org/W2155246844,1,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2773358030,https://openalex.org/W2155246844,1,No dataset,Others,Intergenerational Wealth Mobility and Inheritance,2020,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2807800750,https://openalex.org/W2155246844,1,Archival/Historical Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2811219136,https://openalex.org/W2155246844,1,Others,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2889122466,https://openalex.org/W2155246844,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2019,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2900408224,https://openalex.org/W2155246844,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2902789768,https://openalex.org/W2155246844,1,International Panel Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2920476039,https://openalex.org/W2155246844,1,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2019,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2922039017,https://openalex.org/W2155246844,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2019,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2922684064,https://openalex.org/W2155246844,1,Archival/Historical Data,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,2019,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2943421593,https://openalex.org/W2155246844,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2019,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2967279307,https://openalex.org/W2155246844,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2019,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
https://openalex.org/W2984996373,https://openalex.org/W2155246844,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,Administrative/Registry Data,Rank‐based Measures,Empirical Estimates and Determinants,2014
