from_type,from_val,to_type,to_val,from_paper,to_paper,weight
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W2984996373,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W2984996373,https://openalex.org/W2155246844,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W2984996373,https://openalex.org/W2155246844,1
Measure,Decomposition / Structural Approaches,DataType,Linked Administrative Data,https://openalex.org/W2984996373,https://openalex.org/W2155246844,1
Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,https://openalex.org/W3022704615,https://openalex.org/W2155246844,1
DataType,No dataset,DataType,Linked Administrative Data,https://openalex.org/W3022704615,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W3022704615,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W3033668572,https://openalex.org/W2155246844,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W3033668572,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3033668572,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W3037216812,https://openalex.org/W2155246844,1
Measure,Decomposition / Structural Approaches,DataType,Linked Administrative Data,https://openalex.org/W3037216812,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W3039606322,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3039606322,https://openalex.org/W2155246844,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W3039606322,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3094369084,https://openalex.org/W2155246844,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W3094369084,https://openalex.org/W2155246844,1
RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,https://openalex.org/W3094369084,https://openalex.org/W2155246844,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W3109347625,https://openalex.org/W2155246844,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W3109347625,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3109347625,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3119775080,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W3119775080,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W3119775080,https://openalex.org/W2155246844,1
Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,https://openalex.org/W3123816425,https://openalex.org/W2155246844,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",DataType,Linked Administrative Data,https://openalex.org/W3123816425,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W3124992314,https://openalex.org/W2155246844,1
Measure,Decomposition / Structural Approaches,DataType,Linked Administrative Data,https://openalex.org/W3124992314,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W3125052842,https://openalex.org/W2155246844,1
DataType,No dataset,DataType,Linked Administrative Data,https://openalex.org/W3125052842,https://openalex.org/W2155246844,1
Measure,Non‐parametric Approaches,DataType,Linked Administrative Data,https://openalex.org/W3125052842,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W3128702014,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W3128702014,https://openalex.org/W2155246844,1
Measure,Others,DataType,Linked Administrative Data,https://openalex.org/W3128702014,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3128702014,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3136260651,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W3136260651,https://openalex.org/W2155246844,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W3136260651,https://openalex.org/W2155246844,1
Measure,Decomposition / Structural Approaches,DataType,Linked Administrative Data,https://openalex.org/W3136260651,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W3145594932,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3145594932,https://openalex.org/W2155246844,1
DataType,No dataset,DataType,Linked Administrative Data,https://openalex.org/W3170592684,https://openalex.org/W2155246844,1
RqType,Theoretical and Structural Models,DataType,Linked Administrative Data,https://openalex.org/W3170592684,https://openalex.org/W2155246844,1
Measure,Decomposition / Structural Approaches,DataType,Linked Administrative Data,https://openalex.org/W3170592684,https://openalex.org/W2155246844,1
Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,https://openalex.org/W3186457560,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W3186457560,https://openalex.org/W2155246844,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W3186457560,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W3189747191,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3189747191,https://openalex.org/W2155246844,1
DataType,No dataset,DataType,Linked Administrative Data,https://openalex.org/W3202153609,https://openalex.org/W2155246844,1
Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,https://openalex.org/W3202153609,https://openalex.org/W2155246844,1
RqType,Theoretical and Structural Models,DataType,Linked Administrative Data,https://openalex.org/W3202153609,https://openalex.org/W2155246844,1
RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,https://openalex.org/W3211027916,https://openalex.org/W2155246844,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W3211027916,https://openalex.org/W2155246844,1
Measure,Decomposition / Structural Approaches,DataType,Linked Administrative Data,https://openalex.org/W3211027916,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W3211027916,https://openalex.org/W2155246844,1
DataType,No dataset,DataType,Linked Administrative Data,https://openalex.org/W3216038618,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W3216038618,https://openalex.org/W2155246844,1
Measure,Others,DataType,Linked Administrative Data,https://openalex.org/W3216038618,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4205360523,https://openalex.org/W2155246844,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W4205360523,https://openalex.org/W2155246844,1
RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,https://openalex.org/W4205360523,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4211263339,https://openalex.org/W2155246844,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W4211263339,https://openalex.org/W2155246844,1
Measure,Rank‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4211263339,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4230700148,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4230700148,https://openalex.org/W2155246844,1
DataType,National Survey Data,DataType,Linked Administrative Data,https://openalex.org/W4230700148,https://openalex.org/W2155246844,1
Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,https://openalex.org/W4283657131,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4283657131,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W4283657131,https://openalex.org/W2155246844,1
Measure,Transition Matrix / Probability Measures,DataType,Linked Administrative Data,https://openalex.org/W4285024880,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W4285024880,https://openalex.org/W2155246844,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W4285024880,https://openalex.org/W2155246844,1
DataType,Others,DataType,Linked Administrative Data,https://openalex.org/W4307156538,https://openalex.org/W2155246844,1
RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",DataType,Linked Administrative Data,https://openalex.org/W4307156538,https://openalex.org/W2155246844,1
Measure,Multigenerational Measures,DataType,Linked Administrative Data,https://openalex.org/W4307156538,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4307711555,https://openalex.org/W2155246844,1
DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,https://openalex.org/W4307711555,https://openalex.org/W2155246844,1
RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,https://openalex.org/W4307711555,https://openalex.org/W2155246844,1
Measure,Regression‐based Measures,DataType,Linked Administrative Data,https://openalex.org/W4307723330,https://openalex.org/W2155246844,1
DataType,Administrative/Registry Data,DataType,Linked Administrative Data,https://openalex.org/W4307723330,https://openalex.org/W2155246844,1
RqType,"Policy, Institutional, and Geographic Impacts",DataType,Linked Administrative Data,https://openalex.org/W4307723330,https://openalex.org/W2155246844,1
Measure,Absolute Mobility Measures,DataType,Linked Administrative Data,https://openalex.org/W4312204683,https://openalex.org/W2155246844,1
RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,https://openalex.org/W4312204683,https://openalex.org/W2155246844,1
